yyyymm,Y,LY,DY,EP,DE,b/m,tbl,dfy,lty,dfr,ntis,infl,ltr,TMS,DP,svar
200911,0.018983,0.0603,3.8462,-3.3573,-0.5105,0.3281491062,0.0005,-15.2563,0.0406,-0.0164,0.0075319203,0.0007077534,0.0208,0.0203,-3.8678,0.0020013190
200912,-0.035751,0.0190,3.8854,-3.0855,-0.8220,0.3255306601,0.0005,-28.5650,0.0458,0.0309,0.0105944679,-0.0017611982,-0.0584,-0.0589,-3.9074,0.0009334353
201001,0.030424,-0.0358,3.8697,-2.9847,-0.8925,0.3371946683,0.0006,-32.0520,0.0441,-0.0168,0.0134096854,0.0034174736,0.0264,0.0258,-3.8772,0.0019917025
201002,0.061014,0.0304,3.9053,-2.9534,-0.9594,0.3287713820,0.0011,-35.5390,0.0441,0.0007,0.0139320766,0.0002492074,0.0032,0.0021,-3.9129,0.0023732454
201003,0.015977,0.0610,3.9700,-2.9545,-1.0231,0.3818781703,0.0015,-39.0260,0.0458,0.0224,0.0263901075,0.0041062835,-0.0179,-0.0194,-3.9776,0.0006334088
201004,-0.080111,0.0160,3.9923,-2.9360,-1.0542,0.3766061292,0.0016,-41.0383,0.0437,0.0053,0.0266511206,0.0017368849,0.0304,0.0288,-3.9902,0.0017938348
201005,-0.053525,-0.0801,3.9047,-2.8183,-1.0843,0.4090027948,0.0016,-43.0507,0.0407,-0.0488,0.0257196642,0.0007751974,0.0437,0.0421,-3.9027,0.0081078432
201006,0.070451,-0.0535,3.8473,-2.7318,-1.1135,0.4241765415,0.0012,-45.0630,0.0376,0.0074,0.0187758808,-0.0009762671,0.0446,0.0434,-3.8453,0.0055917548
201007,-0.045434,0.0705,3.9118,-2.7750,-1.1321,0.3961335532,0.0016,-46.5443,0.0377,0.0145,0.0155567614,0.0002110431,0.0024,0.0008,-3.9070,0.0033487858
201008,0.090383,-0.0454,3.8584,-2.7035,-1.1502,0.4139816191,0.0016,-48.0257,0.0327,-0.0229,0.0112177194,0.0013806643,0.0702,0.0686,-3.8537,0.0027046021
201009,0.038726,0.0904,3.9376,-2.7651,-1.1678,0.3843057828,0.0015,-49.5070,0.0341,0.0009,0.0033375091,0.0005817362,-0.0153,-0.0168,-3.9329,0.0023371834
201010,-0.000051,0.0387,3.9691,-2.7762,-1.1873,0.3728872859,0.0013,-51.2117,0.0367,0.0115,0.0072316415,0.0012451989,-0.0317,-0.0330,-3.9635,0.0010800704
201011,0.067054,-0.0001,3.9612,-2.7493,-1.2063,0.3766947543,0.0014,-52.9163,0.0380,0.0080,0.0147980073,0.0004206464,-0.0137,-0.0151,-3.9556,0.0017379520
201012,0.023349,0.0671,4.0189,-2.7887,-1.2247,0.3581003169,0.0014,-54.6210,0.0414,0.0352,0.0126118489,0.0017184408,-0.0388,-0.0402,-4.0134,0.0008321360
201101,0.032508,0.0233,4.0357,-2.7941,-1.2314,0.3486322237,0.0015,-55.7070,0.0432,-0.0002,0.0153678849,0.0047632301,-0.0196,-0.0211,-4.0255,0.0008632301
201102,0.000625,0.0325,4.0570,-2.8089,-1.2379,0.3390965735,0.0013,-56.7930,0.0426,0.0044,0.0159181079,0.0049313650,0.0113,0.0100,-4.0468,0.0010655334
201103,0.029441,0.0006,4.0458,-2.7915,-1.2442,0.3542699394,0.0010,-57.8790,0.0429,-0.0066,0.0124760224,0.0097510720,-0.0006,-0.0016,-4.0357,0.0023472643
201104,-0.011313,0.0294,4.0638,-2.8092,-1.2418,0.3406968012,0.0006,-58.4290,0.0416,0.0040,0.0093802004,0.0064394295,0.0199,0.0193,-4.0510,0.0006365303
201105,-0.016545,-0.0113,4.0374,-2.7853,-1.2394,0.3472221891,0.0004,-58.9790,0.0391,-0.0098,0.0091168436,0.0047041875,0.0355,0.0351,-4.0247,0.0009342036
201106,-0.019828,-0.0165,4.0062,-2.7566,-1.2371,0.3515700392,0.0004,-59.5290,0.0409,-0.0031,0.0117335532,-0.0010709671,-0.0179,-0.0183,-3.9937,0.0022947474
201107,-0.054323,-0.0198,3.9720,-2.7226,-1.2380,0.3594189030,0.0004,-60.2857,0.0378,0.0051,0.0123705605,0.0008860457,0.0422,0.0418,-3.9606,0.0018307400
201108,-0.070238,-0.0543,3.9021,-2.6520,-1.2388,0.3758125221,0.0002,-61.0423,0.0315,-0.0622,0.0127265619,0.0027575889,0.0862,0.0860,-3.8908,0.0192222162
201109,0.109014,-0.0702,3.8163,-2.5656,-1.2396,0.3999228470,0.0001,-61.7990,0.0265,-0.0129,0.0130493015,0.0015184621,0.0704,0.0703,-3.8051,0.0069158594
201110,-0.002727,0.1090,3.9074,-2.6680,-1.2231,0.3650779046,0.0002,-61.3743,0.0291,0.0400,0.0078925078,-0.0020626826,-0.0306,-0.0308,-3.8911,0.0074008554
201111,0.009427,-0.0027,3.8860,-2.6630,-1.2070,0.3623298975,0.0001,-60.9497,0.0273,-0.0607,-0.0043403130,-0.0008435613,0.0251,0.0250,-3.8700,0.0076796025
201112,0.045205,0.0094,3.8785,-2.6716,-1.1910,0.3572325407,0.0001,-60.5250,0.0255,0.0242,-0.0064973312,-0.0024665164,0.0270,0.0269,-3.8626,0.0027640924
201201,0.043341,0.0452,3.9053,-2.7082,-1.1855,0.3454873026,0.0003,-60.7457,0.0249,0.0192,-0.0130621323,0.0044001914,0.0002,-0.0001,-3.8937,0.0006481340
201202,0.032866,0.0433,3.9335,-2.7420,-1.1800,0.3369739354,0.0009,-60.9663,0.0272,0.0253,-0.0144663133,0.0044029736,-0.0196,-0.0205,-3.9220,0.0006237000
201203,-0.006034,0.0329,3.9528,-2.7668,-1.1746,0.3461819674,0.0008,-61.1870,0.0297,-0.0001,-0.0137750499,0.0075945586,-0.0302,-0.0310,-3.9414,0.0011552699
201204,-0.059790,-0.0060,3.9339,-2.7616,-1.1606,0.3461403112,0.0008,-60.6580,0.0268,-0.0158,-0.0124140257,0.0030210295,0.0409,0.0401,-3.9222,0.0016275451
201205,0.041465,-0.0598,3.8575,-2.6993,-1.1467,0.3690473597,0.0009,-60.1290,0.0221,-0.0299,-0.0152707539,-0.0011734794,0.0643,0.0634,-3.8459,0.0014960906
201206,0.014363,0.0415,3.8847,-2.7404,-1.1329,0.3551038851,0.0009,-59.6000,0.0233,0.0200,-0.0190430644,-0.0014663969,-0.0136,-0.0145,-3.8733,0.0034372280
201207,0.022744,0.0144,3.8858,-2.7583,-1.1126,0.3515937051,0.0010,-58.7033,0.0216,0.0365,-0.0203207728,-0.0016297859,0.0247,0.0237,-3.8709,0.0015528399
201208,0.025120,0.0227,3.8905,-2.7833,-1.0926,0.3493870523,0.0010,-57.8067,0.0223,-0.0025,-0.0197829564,0.0055651582,-0.0068,-0.0078,-3.8759,0.0007271274
201209,-0.017837,0.0251,3.8998,-2.8127,-1.0727,0.3403829538,0.0011,-56.9100,0.0235,0.0020,-0.0174249011,0.0044622123,-0.0146,-0.0157,-3.8854,0.0010446353
201210,0.005326,-0.0178,3.8654,-2.7927,-1.0543,0.3492371221,0.0010,-56.3610,0.0238,0.0220,-0.0157131371,-0.0003889251,-0.0014,-0.0024,-3.8469,0.0009255333
201211,0.008508,0.0053,3.8498,-2.7955,-1.0361,0.3511375309,0.0009,-55.8120,0.0228,-0.0236,-0.0120939255,-0.0047380867,0.0144,0.0135,-3.8316,0.0019026489
201212,0.052361,0.0085,3.8387,-2.8025,-1.0183,0.3490324432,0.0007,-55.2631,0.0246,0.0140,-0.0115491176,-0.0026930645,-0.0202,-0.0209,-3.8208,0.0010357072
201301,0.013013,0.0524,3.8700,-2.8471,-1.0137,0.3299840266,0.0007,-55.3714,0.0291,0.0019,-0.0080167341,0.0029573042,-0.0332,-0.0339,-3.8609,0.0009068013
201302,0.037584,0.0130,3.8719,-2.8536,-1.0092,0.3254312323,0.0010,-55.4797,0.0285,-0.0021,-0.0088642493,0.0081900295,0.0114,0.0104,-3.8628,0.0012427427
201303,0.019621,0.0376,3.8981,-2.8844,-1.0047,0.3461299966,0.0009,-55.5881,0.0287,0.0044,-0.0089106395,0.0026145086,-0.0062,-0.0071,-3.8891,0.0004845200
201304,0.023120,0.0196,3.9070,-2.8900,-1.0051,0.3400362539,0.0006,-56.2866,0.0264,-0.0029,-0.0080048589,-0.0010396395,0.0378,0.0372,-3.8951,0.0016827472
201305,-0.013601,0.0231,3.9156,-2.8985,-1.0054,0.3338325978,0.0004,-56.9851,0.0309,0.0093,-0.0047046811,0.0017804078,-0.0629,-0.0633,-3.9039,0.0010155556
201306,0.050672,-0.0136,3.8888,-2.8714,-1.0058,0.3384443580,0.0005,-57.6837,0.0330,-0.0086,0.0001187088,0.0023997081,-0.0285,-0.0290,-3.8771,0.0022476743
201307,-0.029207,0.0507,3.9254,-2.9072,-1.0069,0.3255625651,0.0004,-58.4445,0.0344,0.0204,0.0083606059,0.0003939975,-0.0173,-0.0177,-3.9141,0.0005020654
201308,0.031660,-0.0292,3.8823,-2.8631,-1.0080,0.3407133274,0.0004,-59.2053,0.0351,0.0005,0.0103321159,0.0012029316,-0.0079,-0.0083,-3.8711,0.0009504246
201309,0.046268,0.0317,3.9004,-2.8802,-1.0091,0.3335214846,0.0002,-59.9661,0.0349,-0.0047,0.0101187010,0.0011630045,0.0061,0.0059,-3.8893,0.0006222223
201310,0.030817,0.0463,3.9329,-2.9035,-1.0238,0.3245948250,0.0005,-61.7134,0.0342,0.0083,0.0096228184,-0.0025752833,0.0128,0.0123,-3.9272,0.0014383686
201311,0.025950,0.0308,3.9549,-2.9112,-1.0381,0.3136852784,0.0007,-63.4607,0.0361,0.0150,0.0103247749,-0.0020424242,-0.0236,-0.0243,-3.9493,0.0006443989
201312,-0.034666,0.0260,3.9726,-2.9149,-1.0520,0.3044081256,0.0007,-65.2080,0.0378,0.0209,0.0121439423,-0.0000858115,-0.0207,-0.0214,-3.9669,0.0007455165
201401,0.045757,-0.0347,3.9307,-2.8765,-1.0425,0.3214292767,0.0004,-65.0127,0.0342,-0.0217,0.0137652167,0.0037202477,0.0548,0.0544,-3.9190,0.0013035884
201402,0.008056,0.0458,3.9612,-2.9166,-1.0331,0.3091630718,0.0005,-64.8175,0.0339,0.0094,0.0165761624,0.0036979087,0.0074,0.0069,-3.9496,0.0012535647
201403,0.006555,0.0081,3.9566,-2.9213,-1.0238,0.3506160657,0.0005,-64.6223,0.0337,-0.0001,0.0164163804,0.0064400441,0.0063,0.0058,-3.9451,0.0008690325
201404,0.023309,0.0066,3.9513,-2.9200,-1.0207,0.3480113191,0.0003,-64.9947,0.0326,-0.0021,0.0166232646,0.0032967545,0.0181,0.0178,-3.9407,0.0013626925
201405,0.020635,0.0233,3.9616,-2.9334,-1.0177,0.3451732560,0.0003,-65.3670,0.0309,-0.0091,0.0139852650,0.0034926098,0.0279,0.0276,-3.9511,0.0005552042
201406,-0.013974,0.0206,3.9700,-2.9449,-1.0147,0.3429284585,0.0004,-65.7393,0.0313,0.0045,0.0138854356,0.0018621269,-0.0025,-0.0029,-3.9597,0.0002819998
201407,0.039777,-0.0140,3.9445,-2.9206,-1.0140,0.3483798518,0.0003,-66.3147,0.0310,-0.0033,0.0084371731,-0.0003901940,0.0057,0.0054,-3.9346,0.0009491219
201408,-0.013928,0.0398,3.9715,-2.9485,-1.0133,0.3374762040,0.0003,-66.8900,0.0287,-0.0013,0.0067389900,-0.0016705142,0.0369,0.0366,-3.9618,0.0005462017
201409,0.023972,-0.0139,3.9461,-2.9239,-1.0125,0.3385761813,0.0002,-67.4654,0.0300,-0.0101,0.0079914430,0.0007525688,-0.0170,-0.0172,-3.9364,0.0007210232
201410,0.027631,0.0240,3.9594,-2.9584,-0.9928,0.3318083646,0.0002,-65.9325,0.0282,-0.0075,0.0080322917,-0.0025122778,0.0300,0.0298,-3.9512,0.0029439983
201411,-0.002473,0.0276,3.9754,-2.9943,-0.9730,0.3236617860,0.0002,-64.3997,0.0264,-0.0113,0.0068915801,-0.0053994179,0.0286,0.0284,-3.9673,0.0001502540
201412,-0.029430,-0.0025,3.9631,-3.0019,-0.9531,0.3237556717,0.0003,-62.8669,0.0246,-0.0107,0.0056250385,-0.0056701009,0.0290,0.0287,-3.9551,0.0019928394
201501,0.056976,-0.0294,3.9235,-2.9804,-0.9317,0.3361687625,0.0003,-61.3924,0.0200,-0.0110,0.0001909177,-0.0047058924,0.0709,0.0706,-3.9121,0.0022266292
201502,-0.014993,0.0570,3.9655,-3.0440,-0.9102,0.3182272910,0.0002,-59.9179,0.0238,0.0203,-0.0037666739,0.0043430449,-0.0523,-0.0525,-3.9542,0.0008135397
201503,0.009101,-0.0150,3.9366,-3.0366,-0.8888,0.3074540451,0.0003,-58.4434,0.0230,-0.0079,-0.0068894585,0.0059517216,0.0137,0.0134,-3.9254,0.0017203750
201504,0.012522,0.0091,3.9339,-3.0598,-0.8665,0.3063442097,0.0002,-56.6849,0.0249,0.0027,-0.0070747676,0.0020328733,-0.0250,-0.0252,-3.9263,0.0005743428
201505,-0.019343,0.0125,3.9367,-3.0851,-0.8440,0.3034499530,0.0002,-54.9265,0.0262,-0.0045,-0.0080783906,0.0050972320,-0.0159,-0.0161,-3.9292,0.0008869954
201506,0.021297,-0.0193,3.9080,-3.0790,-0.8214,0.3101868327,0.0002,-53.1680,0.0285,-0.0022,-0.0087253358,0.0035028700,-0.0298,-0.0300,-3.9005,0.0010521576
201507,-0.060086,0.0213,3.9200,-3.1136,-0.8003,0.3089532648,0.0003,-51.4952,0.0263,-0.0090,-0.0087016887,0.0000670472,0.0329,0.0326,-3.9139,0.0011597790
201508,-0.024547,-0.0601,3.8493,-3.0643,-0.7789,0.3306709874,0.0007,-49.8224,0.0264,-0.0079,-0.0101703481,-0.0014162763,0.0012,0.0005,-3.8432,0.0058469489
201509,0.083449,-0.0245,3.8164,-3.0530,-0.7574,0.3356119548,0.0002,-48.1496,0.0253,-0.0041,-0.0136474755,-0.0015567566,0.0174,0.0172,-3.8103,0.0040534912
201510,0.003373,0.0834,3.8901,-3.1480,-0.7352,0.3094136283,0.0002,-46.4804,0.0259,0.0073,-0.0168417213,-0.0004496838,-0.0053,-0.0055,-3.8832,0.0016189067
201511,-0.015247,0.0034,3.8837,-3.1640,-0.7129,0.3084291577,0.0012,-44.8113,0.0265,0.0085,-0.0184474029,-0.0021106804,-0.0065,-0.0077,-3.8769,0.0011187586
201512,-0.049100,-0.0152,3.8592,-3.1621,-0.6903,0.3136488144,0.0023,-43.1421,0.0268,0.0022,-0.0222618329,-0.0034170964,-0.0022,-0.0045,-3.8525,0.0028384861
201601,-0.001742,-0.0491,3.8004,-3.1104,-0.6862,0.3319106296,0.0026,-42.9494,0.0236,-0.0409,-0.0209546615,0.0016531022,0.0476,0.0450,-3.7966,0.0043013139
201602,0.067340,-0.0017,3.7925,-3.1066,-0.6821,0.3309018254,0.0031,-42.7567,0.0217,-0.0062,-0.0247265015,0.0008230765,0.0294,0.0263,-3.7888,0.0026015443
201603,0.003747,0.0673,3.8527,-3.1709,-0.6781,0.3279547913,0.0029,-42.5641,0.0218,0.0426,-0.0237151337,0.0043060001,-0.0003,-0.0032,-3.8490,0.0012741566
201604,0.018487,0.0037,3.8517,-3.1717,-0.6755,0.3263208887,0.0023,-42.5294,0.0223,0.0199,-0.0242159163,0.0047410680,-0.0053,-0.0076,-3.8472,0.0008177635
201605,0.002675,0.0185,3.8624,-3.1851,-0.6729,0.3260721193,0.0027,-42.4948,0.0219,-0.0066,-0.0270536863,0.0040457910,0.0082,0.0055,-3.8580,0.0009955687
201606,0.036571,0.0027,3.8590,-3.1842,-0.6704,0.3234753617,0.0027,-42.4601,0.0179,-0.0213,-0.0286846783,0.0032843662,0.0590,0.0563,-3.8546,0.0028644087
201607,0.001247,0.0366,3.8896,-3.2109,-0.6745,0.3146611589,0.0030,-42.9949,0.0175,0.0164,-0.0316746613,-0.0016181364,0.0081,0.0051,-3.8853,0.0004776636
201608,0.000446,0.0012,3.8841,-3.2014,-0.6785,0.3151974253,0.003,-43.5296,0.0186,0.0156,-0.0307817605,0.0009184301,-0.0140,-0.0170,-3.8799,0.0002791632
201609,-0.017958,0.0004,3.8786,-3.1920,-0.6824,0.3167938869,0.0029,-44.0643,0.0196,0.0005,-0.0326032269,0.0024039959,-0.0124,-0.0153,-3.8745,0.0016731125
201610,0.035790,-0.0180,3.8548,-3.1522,-0.6977,0.3196877815,0.0033,-45.6593,0.0220,0.0051,-0.0290339989,0.0012467485,-0.0314,-0.0347,-3.8499,0.0003640519
201611,0.019195,0.0358,3.8835,-3.1660,-0.7125,0.3032857864,0.0045,-47.2544,0.0267,0.0089,-0.0274524804,-0.0015554609,-0.0599,-0.0644,-3.8785,0.0009463721
201612,0.019384,0.0192,3.8965,-3.1646,-0.7270,0.2934790969,0.0051,-48.8494,0.0272,0.0116,-0.0251035736,0.0003273214,-0.0057,-0.0108,-3.8916,0.0005240219
201701,0.039459,0.0194,3.9093,-3.1623,-0.7421,0.2919796500,0.0051,-50.5355,0.0278,-0.0064,-0.0226576055,0.0058277279,0.0043,-0.0008,-3.9044,0.0003355713
201702,0.001664,0.0395,3.9409,-3.1792,-0.7568,0.2786778326,0.0052,-52.2215,0.0270,0.0075,-0.0187088515,0.0031461174,0.0137,0.0085,-3.9359,0.0002239129
201703,0.010591,0.0017,3.9356,-3.1595,-0.7711,0.2815988893,0.0074,-53.9076,0.0274,-0.0022,-0.0161988606,0.0008127979,-0.0040,-0.0114,-3.9306,0.0005753040
201704,0.014552,0.0106,3.9397,-3.1562,-0.7775,0.2778700263,0.0080,-54.8720,0.0265,0.0031,-0.0155745578,0.0029655334,0.0145,0.0065,-3.9337,0.0003905471
201705,0.005798,0.0146,3.9452,-3.1556,-0.7837,0.2769687672,0.0089,-55.8365,0.0256,0.0068,-0.0101861403,0.0008547218,0.0158,0.0069,-3.9393,0.0005030985
201706,0.020696,0.0058,3.9441,-3.1483,-0.7898,0.2725452275,0.0098,-56.8010,0.0258,0.0118,-0.0097840063,0.0009071110,-0.0010,-0.0108,-3.9381,0.0004475599
201707,0.002238,0.0207,3.9573,-3.1578,-0.7928,0.2658036788,0.0107,-57.5030,0.0262,0.0087,-0.0131635508,-0.0006899226,-0.0027,-0.0134,-3.9506,0.0002588437
201708,0.020050,0.0022,3.9511,-3.1486,-0.7958,0.2651136136,0.0101,-58.2049,0.0242,-0.0136,-0.0122128251,0.0029944523,0.0289,0.0188,-3.9445,0.0007533758
201709,0.024132,0.0201,3.9636,-3.1582,-0.7988,0.2597061668,0.0103,-58.9069,0.0259,0.0168,-0.0110851796,0.0052949059,-0.0205,-0.0308,-3.9570,0.0002572472
201710,0.031389,0.0241,3.9789,-3.1715,-0.8022,0.2489061986,0.0107,-59.5873,0.0261,0.0089,-0.0123780689,-0.0006320421,-0.0013,-0.0120,-3.9737,0.0002181529
201711,0.011149,0.0314,3.9774,-3.1666,-0.8056,0.2397271007,0.0123,-60.2676,0.0260,-0.0016,-0.0121925133,0.0000243247,0.0036,-0.0087,-3.9722,0.0003553369
201712,0.058060,0.0111,4.0059,-3.1918,-0.8090,0.2353933431,0.0132,-60.9480,0.0254,0.0154,-0.0198788747,-0.0005878323,0.0102,-0.0030,-4.0008,0.0002441133
201801,-0.037661,0.0581,4.0554,-3.2297,-0.8184,0.2225191486,0.0141,-62.4443,0.0284,0.0072,-0.0190436022,0.0054477455,-0.0315,-0.0456,-4.0481,0.0007742616
201802,-0.025459,-0.0377,4.0084,-3.1736,-0.8276,0.2324780656,0.0157,-63.9406,0.0301,-0.0089,-0.0183197976,0.0045346900,-0.0224,-0.0381,-4.0012,0.0053616628
201803,0.003770,-0.0255,3.9739,-3.1301,-0.8367,0.2595371635,0.0170,-65.4370,0.0285,-0.0135,-0.0182213491,0.0022611259,0.0259,0.0089,-3.9668,0.0032467403
201804,0.023800,0.0038,3.9695,-3.1127,-0.8502,0.2588922719,0.0176,-67.4546,0.0300,-0.0023,-0.0186056626,0.0039750916,-0.0177,-0.0353,-3.9629,0.0023626693
201805,0.006840,0.0238,3.9843,-3.1144,-0.8634,0.2562128848,0.0186,-69.4721,0.0289,-0.0024,-0.0189335034,0.0041589169,0.0164,-0.0022,-3.9778,0.0009227117
201806,0.037144,0.0068,3.9826,-3.0998,-0.8763,0.2577375109,0.0190,-71.4897,0.0291,-0.0131,-0.0221012760,0.0015938757,0.0007,-0.0183,-3.9762,0.0006228655
201807,0.032938,0.0371,4.0115,-3.1139,-0.8888,0.2461383448,0.0196,-73.6768,0.0302,0.0232,-0.0170959218,0.0000674633,-0.0131,-0.0327,-4.0028,0.0006544289
201808,0.005138,0.0329,4.0326,-3.1229,-0.9010,0.2409280249,0.0203,-75.8639,0.0293,-0.0094,-0.0214512302,0.0005555423,0.0152,-0.0051,-4.0239,0.0004712735
201809,-0.068409,0.0051,4.0282,-3.1067,-0.9128,0.2364343301,0.0213,-78.0510,0.0334,0.0398,-0.0208344491,0.0011620252,-0.0518,-0.0731,-4.0195,0.0002300741
201810,0.019752,-0.0684,3.9476,-3.0297,-0.9090,0.2490728053,0.0225,-78.2479,0.0352,-0.0119,-0.0212168950,0.0017667635,-0.0204,-0.0429,-3.9387,0.0045776016
201811,-0.090646,0.0198,3.9564,-3.0423,-0.9052,0.2449502750,0.0233,-78.4449,0.0317,-0.0434,-0.0245930674,-0.0033493485,0.0505,0.0272,-3.9475,0.0028376417
201812,0.081409,-0.0906,3.8513,-2.9410,-0.9014,0.2681669072,0.0237,-78.6418,0.0284,-0.0111,-0.0192279093,-0.0031939628,0.0481,0.0244,-3.8425,0.0067931027
201901,0.031708,0.0814,3.9182,-3.0117,-0.8991,0.2502294158,0.0237,-78.9122,0.0271,0.0197,-0.0193047054,0.0019065967,0.0080,-0.0157,-3.9109,0.0030113954
201902,0.019531,0.0317,3.9402,-3.0360,-0.8968,0.2413818799,0.0239,-79.1827,0.0268,0.0017,-0.0231593356,0.0042270531,-0.0091,-0.0330,-3.9329,0.0005324027
201903,0.040629,0.0195,3.9506,-3.0488,-0.8946,0.2437167058,0.0240,-79.4531,0.0257,0.0038,-0.0232314942,0.0056413584,0.0447,0.0207,-3.9434,0.0011070681
201904,-0.063187,0.0406,3.9820,-3.0852,-0.8898,0.2376292163,0.0238,-79.3663,0.0253,0.0037,-0.0216996946,0.0052950016,-0.0126,-0.0364,-3.9751,0.0003744383
201905,0.069561,-0.0632,3.9070,-3.0150,-0.8852,0.2546541387,0.0235,-79.2795,0.0240,-0.0154,-0.0203583181,0.0021287586,0.0530,0.0295,-3.9002,0.0018316356
201906,0.014603,0.0696,3.9668,-3.0795,-0.8805,0.2375662286,0.0217,-79.1927,0.0207,0.0233,-0.0125383465,0.0001991472,0.0104,-0.0113,-3.9600,0.0010648136
201907,-0.016085,0.0146,3.9731,-3.0984,-0.8679,0.2352288936,0.0210,-78.0220,0.0206,0.0060,-0.0126042960,0.0016709416,0.0024,-0.0186,-3.9663,0.0005935376
201908,0.018791,-0.0161,3.9481,-3.0860,-0.8553,0.2393358919,0.0195,-76.8512,0.0163,-0.0059,-0.0101424350,-0.0000506682,0.0797,0.0602,-3.9413,0.0043178808
201909,0.021621,0.0188,3.9584,-3.1090,-0.8427,0.2347695617,0.0189,-75.6805,0.0170,0.0002,-0.0108381093,0.0007834486,-0.0192,-0.0381,-3.9517,0.0006054246
201910,0.036206,0.0216,3.9719,-3.1129,-0.8531,0.2336463267,0.0165,-77.5301,0.0171,0.0058,-0.0131574095,0.0022861906,-0.0052,-0.0217,-3.9660,0.0015103083
201911,0.029787,0.0362,3.9995,-3.1303,-0.8633,0.2252739654,0.0154,-79.3797,0.0181,0.0073,-0.0077962379,-0.0005362430,-0.0059,-0.0213,-3.9936,0.0003063632
201912,0.000108,0.0298,4.0218,-3.1426,-0.8733,0.2214295007,0.0154,-81.2294,0.0186,0.0164,-0.0071991555,-0.0009097695,-0.0253,-0.0407,-4.0159,0.0005023729
202001,-0.081872,0.0001,4.0143,-3.1979,-0.8087,0.2236426192,0.0152,-73.0694,0.0176,-0.0113,-0.0076936915,0.0038797699,0.0632,0.0480,-4.0066,0.0011190220
202002,-0.121997,-0.0819,3.9188,-3.1704,-0.7408,0.2486978246,0.0152,-64.9094,0.0150,-0.0308,-0.0055601644,0.0027406181,0.0588,0.0436,-3.9112,0.0047766394
202003,0.128890,-0.1220,3.7775,-3.1009,-0.6691,0.3021517958,0.0029,-56.7494,0.0087,-0.0976,-0.0077002938,-0.0021764510,0.0625,0.0596,-3.7700,0.0731531432
202004,0.047818,0.1289,3.8894,-3.2706,-0.6183,0.2720112324,0.0014,-51.0151,0.0066,0.0265,-0.0105380601,-0.0066869419,0.0082,0.0068,-3.8888,0.0143075397
202005,0.020348,0.0478,3.9331,-3.3677,-0.5648,0.2608943230,0.0013,-45.2809,0.0067,0.0181,-0.0149669183,0.0000195016,-0.0097,-0.0110,-3.9325,0.0040720313
202006,0.056910,0.0203,3.9508,-3.4418,-0.5084,0.2565505786,0.0016,-39.5466,0.0073,0.0123,-0.0168450216,0.0054720469,0.0023,0.0007,-3.9502,0.0072085511
202007,0.072068,0.0569,4.0038,-3.4988,-0.5096,0.2505762493,0.0013,-39.4873,0.0062,0.0323,-0.0119981517,0.0050582435,0.0287,0.0274,-4.0085,0.0016079457
202008,-0.038151,0.0721,4.0762,-3.5700,-0.5109,0.2329334384,0.0010,-39.4280,0.0065,-0.0139,-0.0085038846,0.0031532105,-0.0349,-0.0359,-4.0809,0.0007433921
202009,-0.026409,-0.0382,4.0409,-3.5334,-0.5122,0.2383694770,0.0011,-39.3688,0.0068,-0.0039,-0.0056980778,0.0013927469,0.0080,0.0069,-4.0456,0.0049074421
202010,0.109404,-0.0264,4.0175,-3.5193,-0.5015,0.2498833769,0.0010,-38.1962,0.0079,0.0048,-0.0018951134,0.0004149378,-0.0238,-0.0248,-4.0208,0.0036611054
202011,0.041572,0.1094,4.1229,-3.6356,-0.4905,0.2234349923,0.0009,-37.0237,0.0087,0.0416,-0.0052618187,-0.0006106272,0.0093,0.0084,-4.1262,0.0024920325
202012,-0.010052,0.0416,4.1626,-3.6865,-0.4794,0.2163695172,0.0009,-35.8512,0.0093,0.0115,-0.0000978825,0.0009414785,-0.0115,-0.0124,-4.1659,0.0006781769
202101,0.026104,-0.0101,4.1547,-3.5613,-0.5970,0.2208716016,0.0008,-47.4230,0.0108,-0.0027,0.0026973427,0.0042537835,-0.0304,-0.0312,-4.1584,0.0020775883
202102,0.043314,0.0261,4.1841,-3.4849,-0.7030,0.2140899420,0.0004,-58.9948,0.0126,0.0179,0.0070137029,0.0054743828,-0.0581,-0.0585,-4.1879,0.0015012683
202103,0.053904,0.0433,4.2294,-3.4337,-0.7995,0.1934708132,0.0003,-70.5666,0.0161,-0.0008,0.0157183432,0.0070832731,-0.0322,-0.0325,-4.2331,0.0024731910
202104,0.006208,0.0539,4.2842,-3.4083,-0.8746,0.1883688725,0.0002,-80.6761,0.0164,-0.0016,0.0200542401,0.0082189092,0.0238,0.0236,-4.2829,0.0010592843
202105,0.023682,0.0062,4.2884,-3.3427,-0.9443,0.1847978262,0.0002,-90.7855,0.0162,0.0044,0.0174643028,0.0080171052,0.0001,-0.0001,-4.2870,0.0014964819
202106,0.024305,0.0237,4.3090,-3.2984,-1.0093,0.1849421187,0.0004,-100.8950,0.0152,0.0158,0.0172545895,0.0092906629,0.0284,0.0280,-4.3077,0.0006073775
202107,0.030600,0.0243,4.3302,-3.2866,-1.0356,0.1826501060,0.0005,-105.9685,0.0132,-0.0066,0.0160790309,0.0048105235,0.0305,0.0300,-4.3222,0.0011239921
202108,-0.046076,0.0306,4.3508,-3.2820,-1.0608,0.1804534946,0.0005,-111.0420,0.0128,-0.0010,0.0148456664,0.0020659114,-0.0035,-0.0040,-4.3429,0.0006020919
